報告書_id,文_id,動詞_id,動詞,主体,起点,対象,状況,着点,手段,関係,事象,レコード_id
111002646,4,13,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,7912
111002646,5,12,現れる, , , , ,劣化の兆候, , ,潤滑油 劣化する,7913
111002646,9,1,係る, , , , ,汚染, , ,摩耗 係る,7914
111002646,14,9,ある, , , , ,良好の範囲, , ,良好な範囲 ある,7915
111002646,14,13,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑状態 良好,7915
111002646,15,5,検出する, , ,金属元素, , , , ,さ 検出する,7916
111002646,15,8,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7916
111002646,15,15,良好, , , , ,外部からの異物などの混入, , ,混入した異物 潤滑状態 良好,7916
111002646,16,5,混入する, ,外部, , , , , ,外部 混入する,7916
111002646,16,11,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,7916
111002646,16,11,検出する, , ,ナトリウム, , , , ,さ 検出する,7916
111002647,0,5,良好, , , , ,潤滑状態, , ,潤滑状態 良好,7917
111002647,1,15,満たす, , ,全ての分析項目の値,当社推奨の管理基準値, , , ,全ての分析項目の値 満たす,7917
111002647,1,21,ある, , , , ,試料油, , ,全ての分析項目の値 満たす,7917
111002647,1,21,ある, , , , ,値, , ,全ての分析項目の値 満たす,7917
111002647,2,1,係る, , , , , , ,分析結果特性低下特性低下,摩耗 係る,7918
111002647,3,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,7918
111002647,4,4,異なる, , ,初期値, , , , ,混入 異なる,7919
111002647,4,8,設定する, , ,統一した管理基準, , , , ,管理限界値 設定する,7919
111002647,4,13,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,7919
111002647,5,12,現れる, , , , ,劣化の兆候, , ,潤滑油 劣化する,7920
111002647,9,1,係る, , , , ,汚染, , ,摩耗 係る,7921
111002647,14,9,ある, , , , ,良好の範囲, , ,良好な範囲 ある,7922
111002647,14,13,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑状態 良好,7922
111002647,15,5,検出する, , ,金属元素, , , , ,さ 検出する,7923
111002647,15,8,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7923
111002647,15,15,良好, , , , ,外部からの異物などの混入, , ,混入した異物 潤滑状態 良好,7923
111002647,16,6,混入する, , , , ,外部からの異物, , ,外部 亜鉛 混入する,7924
111002647,16,12,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,7924
111002647,16,12,検出する, , ,ナトリウム, , , , ,さ 検出する,7924
111002650,0,5,良好, , , , ,潤滑状態, , ,潤滑状態 良好,7939
111002650,1,15,満たす, , ,全ての分析項目の値,当社推奨の管理基準値, , , ,全ての分析項目の値 満たす,7939
111002650,1,21,ある, , , , ,試料油, , ,全ての分析項目の値 満たす,7939
111002650,1,21,ある, , , , ,値, , ,全ての分析項目の値 満たす,7939
111002650,2,1,係る, , , , , , ,分析結果特性低下特性低下,摩耗 係る,7940
111002650,3,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,7940
111002650,4,4,異なる, , ,初期値, , , , ,混入 異なる,7941
111002650,4,8,設定する, , ,統一した管理基準, , , , ,管理限界値 設定する,7941
111002650,4,13,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,7941
111002650,9,1,係る, , , , ,汚染, , ,摩耗 係る,7942
111002650,14,7,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がのマイナス乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がの乗 ある,7943
111002650,14,11,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑状態 良好,7943
111002650,15,5,検出する, , ,金属元素, , , , ,さ 検出する,7944
111002650,15,8,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7944
111002650,15,15,良好, , , , ,外部からの異物などの混入, , ,混入した異物 潤滑状態 良好,7944
111002650,16,5,混入する, ,外部, , , , , ,外部 混入する,7944
111002650,16,11,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,7944
111002650,16,11,検出する, , ,ナトリウム, , , , ,さ 検出する,7944
111003455,0,4,ある, , , , ,潤滑油, , ,潤滑油 高い,8345
111003455,0,4,ある, , , , ,対象設備, , ,潤滑油 ある,8345
111003455,0,4,ある, , , , ,継続使用可能な状態, , ,寿命 継続使用可能な状態 ある,8345
111003457,0,4,ある, , , , ,潤滑油, , ,潤滑油 高い,8353
111003457,0,4,ある, , , , ,対象設備, , ,潤滑油 ある,8353
111003457,0,4,ある, , , , ,継続使用可能な状態, , ,寿命 継続使用可能な状態 ある,8353
111003457,0,4,ある, , , , ,潤滑油, , ,潤滑油 高い,8353
111003457,0,4,ある, , , , ,対象設備, , ,潤滑油 ある,8353
111003457,0,4,ある, , , , ,継続使用可能な状態, , ,寿命 継続使用可能な状態 ある,8353
111003457,1,5,高い, , ,油中の汚染度, , ,スラッジの発生, ,汚染度 潤滑油 高い,8353
111003457,1,5,高い, , ,油中の汚染度, , ,スラッジの発生, ,汚染度 潤滑油 高い,8353
111003457,1,5,高い, , ,油中の汚染度, , ,スラッジの発生, ,汚染度 潤滑油 高い,8353
111003457,1,5,高い, , ,油中の汚染度, , ,スラッジの発生, ,汚染度 潤滑油 高い,8353
111003457,2,8,発生する, , ,ストレーナの目詰まり, , , , ,目詰まり 引き起こす,8354
111003457,2,8,発生する, , ,ストレーナの目詰まり, , , , ,目詰まり 引き起こす,8354
111003457,6,3,摩耗する, , ,機械部品, , , , ,銅 機械部品 高い,8355
111003457,6,3,摩耗する, , ,機械部品, , , , ,銅 機械部品 高い,8355
111003457,7,3,到達する, , ,重量汚染度, ,当社推奨の管理限界値, , ,当社推奨の管理限界値 上昇する,8356
111003457,7,3,到達する, , ,重量汚染度, ,当社推奨の管理限界値, , ,当社推奨の管理限界値 上昇する,8356
111003457,7,3,到達する, , ,重量汚染度, ,当社推奨の管理限界値, , ,当社推奨の管理限界値 上昇する,8356
111003457,7,3,到達する, , ,重量汚染度, ,当社推奨の管理限界値, , ,当社推奨の管理限界値 上昇する,8356
111003457,8,3,考える, , , , , , ,油の添加剤成分,油の添加剤成分 含む,8357
111003457,8,3,考える, , , , , , ,油の添加剤成分,油の添加剤成分 含む,8357
111003457,8,5,検出する, , ,亜鉛, , , , ,さ 検出する,8357
111003457,8,5,検出する, , ,亜鉛, , , , ,さ 検出する,8357
111003457,8,12,検出する, , ,表面, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,8357
111003457,8,12,検出する, , ,表面, , ,茶褐色, ,さ 検出する,8357
111003457,8,12,検出する, , ,表面, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,8357
111003457,8,12,検出する, , ,表面, , ,茶褐色, ,さ 検出する,8357
111003457,8,12,検出する, , ,鉄錆, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,8357
111003457,8,12,検出する, , ,鉄錆, , ,茶褐色, ,鉄錆 検出する,8357
111003457,8,12,検出する, , ,鉄錆, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,8357
111003457,8,12,検出する, , ,鉄錆, , ,茶褐色, ,鉄錆 検出する,8357
111003457,8,12,検出する, , ,砂, , ,フィルタ表面の異物観察, ,砂 フェログラフィー 検出する,8357
111003457,8,12,検出する, , ,砂, , ,茶褐色, ,砂 検出する,8357
111003457,8,12,検出する, , ,砂, , ,フィルタ表面の異物観察, ,砂 フェログラフィー 検出する,8357
111003457,8,12,検出する, , ,砂, , ,茶褐色, ,砂 検出する,8357
111003457,8,12,検出する, , ,表面, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,8357
111003457,8,12,検出する, , ,表面, , ,茶褐色, ,さ 検出する,8357
111003457,8,12,検出する, , ,表面, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,8357
111003457,8,12,検出する, , ,表面, , ,茶褐色, ,さ 検出する,8357
111003457,8,12,検出する, , ,鉄錆, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,8357
111003457,8,12,検出する, , ,鉄錆, , ,茶褐色, ,鉄錆 検出する,8357
111003457,8,12,検出する, , ,鉄錆, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,8357
111003457,8,12,検出する, , ,鉄錆, , ,茶褐色, ,鉄錆 検出する,8357
111003457,8,12,検出する, , ,砂, , ,フィルタ表面の異物観察, ,砂 フェログラフィー 検出する,8357
111003457,8,12,検出する, , ,砂, , ,茶褐色, ,砂 検出する,8357
111003457,8,12,検出する, , ,砂, , ,フィルタ表面の異物観察, ,砂 フェログラフィー 検出する,8357
111003457,8,12,検出する, , ,砂, , ,茶褐色, ,砂 検出する,8357
111003457,8,15,高い, , ,汚染度, , , , ,砂 検出する,8357
111003457,8,15,高い, , ,汚染度, , , , ,砂 検出する,8357
111003457,8,21,考える, , , , , , ,外部混入異物の影響,摩耗 考える,8357
111003457,8,21,考える, , , , , , ,外部混入異物の影響,摩耗 考える,8357
111003457,9,3,良好, , ,IRのデータ, ,水分, , ,水分 良好,8358
111003457,9,3,良好, , ,IRのデータ, ,水分, , ,水分 良好,8358
111003457,9,3,良好, , ,IRのデータ, ,水分, , ,水分 良好,8358
111003457,9,3,良好, , ,IRのデータ, ,水分, , ,水分 良好,8358
111003910,0,7,良好, , ,潤滑状態,摩耗粒子の形態観察, , , ,潤滑状態 良好,8663
111003910,0,12,厳しい, , ,金属接触, , , , ,潤滑状態 厳しい,8663
111003910,0,15,高い, , ,摩擦熱, , , , ,摩擦熱 考える,8663
111003910,0,21,検出する, , ,黒錆, , , , ,さ 検出する,8663
111003910,1,2,検出する, , ,鉄, , , , ,鉄 混入する,8664
111003910,2,4,発生する, , ,摩耗,ポンプ内部, ,サーボシリンダ内壁, ,摩耗 発生する,8665
111003910,3,3,良好, , , , , , ,NAS級,NAS級 良好,8665
111003910,3,5,ある, , , ,NAS級,良好の範囲, , ,良好の範囲 ある,8665
111003910,3,9,増加する, , ,D-SOAPの濃度, , , , ,濃度 考える,8665
111003910,3,13,進行する, , ,摩耗, , , , ,摩耗 考える,8665
111003910,3,18,上昇する, , ,汚染度, ,不良領域, , ,不良領域 ある,8665
111003910,3,18,上昇する, , ,NAS級, ,不良領域, , ,不良領域 ある,8665
111003910,3,24,発生する,フィルタの目詰まり等, , , , , , ,フィルタの目詰まり等 発生する,8665
112000003,0,3,ある, , , , ,軸受, , ,軸受 ある,8696
112000003,0,3,ある, , , , ,継続使用可能な状態, , ,継続使用可能な状態 なる,8696
112000003,1,4,含む, , ,潤滑油, , , , ,継続使用可能な状態 ある,8696
112000003,1,4,含む, , ,水分, , , , ,鉄 含む,8696
112000003,2,7,発生する, , ,錆,軸受, ,水分の影響, ,軸受 発生する,8696
112000003,2,11,発生する, , ,摩耗, , , , ,摩耗 考える,8696
112000003,3,4,混入する, , ,水分, ,軸受の油槽内, , ,水分 潤滑油 混入する,8696
112000003,3,6,ある, , , , ,入りやすい状況, , ,入りやすい状況 ある,8696
112000003,3,10,併せる, , , ,密封装置の改善, , , ,密封装置の改善 併せる,8696
112000003,5,4,良好, , , , ,潤滑状態, , ,潤滑状態 良好,8697
112000003,6,3,到達する, , , , ,計数汚染度, , ,計数汚染度 上昇する,8698
112000003,6,3,到達する, , , , ,当社推奨の管理限界値, , ,計数汚染度 到達する,8698
112000003,7,1,高い, , ,水分, , , , ,当社推奨の管理限界値 上昇する,8698
112000003,7,4,高い, , ,汚染度, , , , ,汚染度 鉄 高い,8698
112000003,7,8,考える, , , , , , ,水分の影響,摩耗 考える,8698
112000003,8,3,上昇する, , ,当社推奨の管理限界値, ,水分, , ,当社推奨の管理限界値 上昇する,8698
112000003,9,5,発生する, , ,錆,軸受, ,水分の影響, ,軸受 発生する,8698
112000003,9,9,発生する, , ,摩耗, , , , ,摩耗 考える,8698
112000003,10,3,上昇する, , ,当社推奨の管理限界値, ,分析結果水分, , ,当社推奨の管理限界値 上昇する,8698
112000003,11,9,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,8698
112000003,12,4,上昇する, , ,ppm, ,水分, , ,水分 ある,8699
112000003,12,4,上昇する, , ,当社推奨の管理限界値の, ,水分, , ,当社推奨の管理限界値 上昇する,8699
112000003,15,3,到達する, , , , ,計数汚染度, , ,計数汚染度 上昇する,8700
112000003,15,3,到達する, , , , ,当社推奨の管理限界値, , ,計数汚染度 到達する,8700
112000003,16,5,到達する, , , , ,計数汚染度計数汚染度, , ,計数汚染度計数汚染度 汚染する,8701
112000003,16,5,到達する, , , , ,NAS級, , ,軸受 到達する,8701
112000003,16,5,到達する, , , , ,当社推奨の管理限界値のNAS級, , ,当社推奨の管理限界値 上昇する,8701
112000003,18,3,良好, , , , ,機器の潤滑状態機器の潤滑状態, , ,潤滑状態 良好,8702
112000003,19,12,混入する,ppm,ppm,鉄, , , , ,外部 機器の潤滑状態機器の潤滑状態 混入する,8702
112000003,19,12,混入する,ppm,ppm,油の添加剤成分であるリン, , , , ,リン 鉄 混入する,8702
112000003,19,12,混入する,ppm,外部,鉄, , , , ,油の添加剤成分であるリン 鉄 混入する,8702
112000003,19,12,混入する,ppm,外部,油の添加剤成分であるリン, , , , ,油の添加剤成分であるリン 鉄 混入する,8702
112000003,20,10,混入する, ,外部,鉄, , , , ,リン 鉄 混入する,8702
112000003,20,10,混入する, ,外部,油の添加剤成分であるリン, , , , ,リン 鉄 混入する,8702
112000003,20,13,検出する, , ,ナトリウム, , , , ,さ 検出する,8702
112000003,21,7,ある, , , , ,良好の範囲, ,フェログラフィー異常摩耗の早期発見パラメータであるフェログラフィーのIs値がのマイナス乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値 良好の範囲 ある,8703
112000003,21,9,良好, , , , ,潤滑状態, , ,潤滑状態 良好,8703
112000017,0,4,ある, , , , ,潤滑油, , ,潤滑油 高い,8719
112000017,0,4,ある, , , , ,対象設備, , ,潤滑油 ある,8719
112000017,0,4,ある, , , , ,継続使用可能な状態, , ,寿命 継続使用可能な状態 ある,8719
112000017,3,5,設置する, ,出口,濾過機, ,設備, ,濾過機の入口,濾過機 設備 設置する,8720
112000017,3,12,保持する, , , ,正常な状態, , , ,正常な状態 保持する,8720
112000017,3,15,発生する,摩耗の変化, , , , , , ,摩耗 発生する,8720
112000017,4,3,把握する, , ,潤滑状態, , , , ,摩耗の変化 発生する,8720
112000017,6,4,低下する, , ,Is値, , , , ,Is値 低下する,8720
112000017,6,6,良好, , , , ,潤滑状態, , ,潤滑状態 良好,8720
112000017,7,4,検出する, , , , , ,摩耗粒子の形態, ,摩耗粒子 発生する,8720
112000017,7,7,良好, , ,潤滑状態, , , , ,潤滑状態 良好,8720
112000017,8,2,検出する, , ,これらの摩耗粒子, , , , ,摩耗粒子 発生する,8720
112000017,8,5,発生する, , , , , ,潤滑部, ,潤滑部 発生する,8720
112000017,11,3,摩耗する, , ,機械部品, , , , ,銅 機械部品 高い,8721
112000017,13,8,良好, , ,全酸価, ,粘度, ,IR,粘度 良好,8722
112000017,13,8,良好, , ,全酸価, ,水分, ,IR,水分 良好,8722
112000017,13,8,良好, , ,RBOTのデータ, ,粘度, ,IR,粘度 良好,8722
112000017,13,8,良好, , ,RBOTのデータ, ,水分, ,IR,水分 良好,8722
112000017,15,9,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値 上昇する,8723
112000017,23,3,良好, , , , ,機器の潤滑状態機器の潤滑状態, , ,潤滑状態 良好,8724
112000017,25,7,混入する, ,外部,鉄, , , , ,鉄 検出する,8725
112000017,25,7,混入する, ,外部,油の添加剤成分であるバリウム, , , , ,外部 鉄 混入する,8725
112000017,25,10,検出する, , ,ナトリウム, , , , ,さ 検出する,8725
112000017,26,7,ある, , , , ,良好の範囲, ,フェログラフィー異常摩耗の早期発見パラメータであるフェログラフィーのIs値がのマイナス乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値 良好の範囲 ある,8726
112000017,26,9,良好, , , , ,潤滑状態, , ,潤滑状態 良好,8726
112000197,0,4,ある, , , , ,潤滑油, , ,潤滑油 高い,8822
112000197,0,4,ある, , , , ,対象設備, , ,潤滑油 ある,8822
112000197,0,4,ある, , , , ,継続使用可能な状態, , ,寿命 継続使用可能な状態 ある,8822
112000197,1,7,ある, , , ,濃度,変化, , ,潤滑油 粘度 ある,8822
112000197,3,7,低下する, , ,Is値, , , , ,Is値 低下する,8823
112000197,3,9,良好, , , , ,潤滑状態, , ,潤滑状態 良好,8823
112000197,5,8,良好, , ,全酸価, ,粘度, ,IR,粘度 良好,8824
112000197,5,8,良好, , ,全酸価, ,水分, ,IR,水分 良好,8824
112000197,5,8,良好, , ,RBOTのデータ, ,粘度, ,IR,粘度 良好,8824
112000197,5,8,良好, , ,RBOTのデータ, ,水分, ,IR,水分 良好,8824
112000197,7,9,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値 上昇する,8825
112000197,17,3,混入する, ,外部, , , , , ,油 混入する,8826
112000197,17,8,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,8826
112000197,17,8,検出する, , ,ナトリウム, , , , ,さ 検出する,8826
112000197,18,8,ある, , ,フェログラフィー異常摩耗の早期発見パラメータであるフェログラフィーのIs値, ,良好の範囲, , ,検出されたこと異常摩耗の早期発見パラメータであるフェログラフィーのIs値 良好の範囲 ある,8827
112000197,18,10,良好, , , , ,潤滑状態, , ,潤滑状態 良好,8827
112000847,0,4,ある, , , , ,潤滑油, , ,潤滑油 高い,9402
112000847,0,4,ある, , , , ,対象設備, , ,潤滑油 ある,9402
112000847,0,4,ある, , , , ,継続使用可能な状態, , ,寿命 継続使用可能な状態 ある,9402
112000847,1,4,設置する, , ,濾過機, ,設備, , ,設備 考える,9403
112000847,1,11,保持する, , , ,正常な状態, , , ,正常な状態 保持する,9403
112000847,1,14,発生する,摩耗の変化, , , , , , ,摩耗 発生する,9403
112000847,2,3,把握する, , ,潤滑状態, , , , ,摩耗の変化 発生する,9403
112000847,3,6,ある, , , ,濃度,変化, , ,濃度 考える,9403
112000847,5,7,低下する, , ,Is値, , , , ,Is値 低下する,9403
112000847,5,9,良好, , , , ,潤滑状態, , ,潤滑状態 良好,9403
112000847,7,8,良好, , ,酸価, ,粘度, ,IR,粘度 良好,9404
112000847,7,8,良好, , ,酸価, ,水分, ,IR,水分 良好,9404
112000847,7,8,良好, , ,RBOTのデータ, ,粘度, ,IR,粘度 良好,9404
112000847,7,8,良好, , ,RBOTのデータ, ,水分, ,IR,水分 良好,9404
112000847,9,1,増加する, , ,RBOT, , , , ,RBOT 出来る,9405
112000847,9,5,考える,増加した理由, ,更油,補給, , , ,更油 考える,9405
112000847,10,16,ある, , , , ,試料油, , ,RBOT 出来る,9405
112000847,10,16,ある, , , , ,継続使用可能な状態, , ,継続使用可能な状態 ある,9405
112000847,13,9,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値 上昇する,9406
112000847,23,6,混入する, ,外部,油の添加剤成分であるバリウム, , , , ,外部 混入する,9407
112000847,23,11,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,9407
112000847,23,11,検出する, , ,ナトリウム, , , , ,さ 検出する,9407
112000847,24,8,ある, , ,フェログラフィー異常摩耗の早期発見パラメータであるフェログラフィーのIs値, ,良好の範囲, , ,検出されたこと異常摩耗の早期発見パラメータであるフェログラフィーのIs値 良好の範囲 ある,9408
112000847,24,10,良好, , , , ,潤滑状態, , ,潤滑状態 良好,9408
112001096,0,5,良好, , , , ,潤滑状態, , ,潤滑状態 良好,9578
112001096,1,15,満たす, , ,全ての分析項目の値,当社推奨の管理基準値, , , ,全ての分析項目の値 満たす,9578
112001096,1,21,ある, , , , ,試料油, , ,全ての分析項目の値 満たす,9578
112001096,1,21,ある, , , , ,値, , ,全ての分析項目の値 満たす,9578
112001096,2,1,係る, , , , , , ,分析結果特性低下特性低下,摩耗 係る,9579
112001096,3,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,9579
112001096,4,4,異なる, , ,初期値, , , , ,混入 異なる,9580
112001096,4,8,設定する, , ,統一した管理基準, , , , ,管理限界値 設定する,9580
112001096,4,13,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,9580
112001096,9,1,係る, , , , ,汚染, , ,摩耗 係る,9581
112001096,14,7,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がの乗 ある,9582
112001096,14,11,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑状態 良好,9582
112001096,15,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,9583
112001096,15,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,9583
112001096,16,5,混入する, ,外部, , , , , ,外部 混入する,9583
112001096,16,9,検出する, , ,カルシウム, , , , ,鉄 カルシウム 含む,9583
112001096,16,9,検出する, , ,ナトリウム, , , , ,さ 検出する,9583
112001097,0,5,良好, , , , ,潤滑状態, , ,潤滑状態 良好,9584
112001097,0,5,良好, , , , ,潤滑状態, , ,潤滑状態 良好,9584
112001097,1,15,満たす, , ,全ての分析項目の値,当社推奨の管理基準値, , , ,全ての分析項目の値 満たす,9584
112001097,1,15,満たす, , ,全ての分析項目の値,当社推奨の管理基準値, , , ,全ての分析項目の値 満たす,9584
112001097,1,15,満たす, , ,全ての分析項目の値,当社推奨の管理基準値, , , ,全ての分析項目の値 満たす,9584
112001097,1,15,満たす, , ,全ての分析項目の値,当社推奨の管理基準値, , , ,全ての分析項目の値 満たす,9584
112001097,1,21,ある, , , , ,試料油, , ,全ての分析項目の値 満たす,9584
112001097,1,21,ある, , , , ,値, , ,全ての分析項目の値 満たす,9584
112001097,1,21,ある, , , , ,試料油, , ,全ての分析項目の値 満たす,9584
112001097,1,21,ある, , , , ,値, , ,全ての分析項目の値 満たす,9584
112001097,2,1,係る, , , , , , ,分析結果特性低下特性低下,摩耗 係る,9585
112001097,2,1,係る, , , , , , ,分析結果特性低下特性低下,摩耗 係る,9585
112001097,3,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,9585
112001097,3,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,9585
112001097,4,4,異なる, , ,初期値, , , , ,混入 異なる,9586
112001097,4,4,異なる, , ,初期値, , , , ,混入 異なる,9586
112001097,4,8,設定する, , ,統一した管理基準, , , , ,管理限界値 設定する,9586
112001097,4,8,設定する, , ,統一した管理基準, , , , ,管理限界値 設定する,9586
112001097,4,13,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,9586
112001097,4,13,設定する, , ,管理限界値, , , , ,管理限界値 上昇する,9586
112001097,9,1,係る, , , , ,汚染, , ,摩耗 係る,9587
112001097,9,1,係る, , , , ,汚染, , ,摩耗 係る,9587
112001097,14,7,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がの乗 ある,9588
112001097,14,7,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がの乗 ある,9588
112001097,14,7,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がの乗 ある,9588
112001097,14,7,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がの乗 ある,9588
112001097,14,11,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑状態 良好,9588
112001097,14,11,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑状態 良好,9588
112001097,15,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,9589
112001097,15,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,9589
112001097,15,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,9589
112001097,15,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,9589
112001097,16,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,9589
112001097,16,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,9589
112001097,16,10,混入する, ,外部,鉄, , , , ,外部 鉄 混入する,9589
112001097,16,10,混入する, ,外部,鉄, , , , ,外部 鉄 混入する,9589
112001097,16,10,混入する, ,外部,鉄, , , , ,外部 鉄 混入する,9589
112001097,16,10,混入する, ,外部,鉄, , , , ,外部 鉄 混入する,9589
112001097,16,13,検出する, , ,ナトリウム, , , , ,さ 検出する,9589
112001097,16,13,検出する, , ,ナトリウム, , , , ,さ 検出する,9589
112001098,0,4,ある, , , , ,潤滑油, , ,潤滑油 高い,9590
112001098,0,4,ある, , , , ,軸受, , ,軸受 考える,9590
112001098,0,4,ある, , , , ,継続使用可能な状態, , ,寿命 継続使用可能な状態 ある,9590
112001098,0,4,ある, , , , ,潤滑油, , ,潤滑油 高い,9590
112001098,0,4,ある, , , , ,軸受, , ,軸受 考える,9590
112001098,0,4,ある, , , , ,継続使用可能な状態, , ,寿命 継続使用可能な状態 ある,9590
112001098,0,4,ある, , , , ,潤滑油, , ,潤滑油 高い,9590
112001098,0,4,ある, , , , ,軸受, , ,軸受 考える,9590
112001098,0,4,ある, , , , ,継続使用可能な状態, , ,寿命 継続使用可能な状態 ある,9590
112001098,3,8,ある, , ,箇所, , , , ,箇所 なる,9591
112001098,3,8,ある, , ,箇所, , , , ,箇所 なる,9591
112001098,3,8,ある, , ,箇所, , , , ,箇所 なる,9591
112001098,4,10,ある, , , , ,厳しい状態, , ,潤滑状態 厳しい,9592
112001098,4,10,ある, , , , ,厳しい状態, , ,潤滑状態 厳しい,9592
112001098,4,10,ある, , , , ,厳しい状態, , ,潤滑状態 厳しい,9592
112001098,6,3,高い, , , , ,今回のIs値, , ,Is値 なる,9593
112001098,6,3,高い, , , , ,今回のIs値, , ,Is値 なる,9593
112001098,6,3,高い, , , , ,今回のIs値, , ,Is値 なる,9593
112001098,12,1,厳しい, , ,金属接触, , , , ,潤滑状態 厳しい,9594
112001098,12,1,厳しい, , ,金属接触, , , , ,潤滑状態 厳しい,9594
112001098,12,1,厳しい, , ,金属接触, , , , ,潤滑状態 厳しい,9594
112001098,12,5,発生する, , ,高い摩擦熱, , , , ,摩擦熱 考える,9594
112001098,12,5,発生する, , ,高い摩擦熱, , , , ,摩擦熱 考える,9594
112001098,12,5,発生する, , ,高い摩擦熱, , , , ,摩擦熱 考える,9594
112001098,13,2,なる, , , , , , ,高温,値 なる,9595
112001098,13,2,なる, , , , , , ,高温,値 なる,9595
112001098,13,2,なる, , , , , , ,高温,値 なる,9595
112001098,15,3,押し込める,潤滑油, , , ,軌道面, , ,軌道面 噛む,9596
112001098,15,3,押し込める,潤滑油, , , ,軌道面, , ,軌道面 噛む,9596
112001098,15,3,押し込める,潤滑油, , , ,軌道面, , ,軌道面 噛む,9596
112001098,15,3,押し込める,潤滑油, , , ,軌道面, , ,軌道面 噛む,9596
112001098,15,3,押し込める,潤滑油, , , ,軌道面, , ,軌道面 噛む,9596
112001098,15,3,押し込める,潤滑油, , , ,軌道面, , ,軌道面 噛む,9596
112001098,15,3,押し込める,潤滑油, , , ,軌道面, , ,軌道面 噛む,9596
112001098,15,3,押し込める,潤滑油, , , ,軌道面, , ,軌道面 噛む,9596
112001098,15,3,押し込める,潤滑油, , , ,軌道面, , ,軌道面 噛む,9596
