報告No.109-09136 ,分析No.109-001160 ,112-003196,潤滑油および対象機器は継続使用可能な状態にあり、保守サイクルおよび手法は問題ないと判断します。但し、油中の水分濃度および汚染度が高いことから、将来的な摩耗進行の有無を確認するためにも傾向監視を継続することが有効です。定期的な分析定期的な分析を実施することにより、データの変化から異常の兆候を早期に発見することが可能となります。今後懸念される凝着摩耗の進行を監視するため、定期的に分析を実施することを推奨します。水分の濃度の調整今後、水分の影響で油槽内に錆が発生し、その影響で摩耗が発生する懸念があるため、水分除去を推奨します。新油との比較による評価を示す粘度、酸価、IRのデータは新油データを基準として評価しています。今回は油名が不明であったため判断できませんでしたが、今後評価する場合は、使用している新油を同時に分析することをご検討下さい。フェログラフィーおよびSOAP/D-SOAPのデータから総合的に解析した結果、継続使用は可能ですが、機器の機能を保持するためにも傾向管理が有用と考えます。フェログラフィー【定量分析：Is値】Is値は異常摩耗の早期発見パラメータのつで、摩耗程度を定量化するために用います。今回のIs値はの乗と、高い値でした。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】分析結果から比較的多く観察された粒子は、以下の通りでした。シビア粒子・潤滑状態がやや厳しい凝着摩耗により発生。金属潤滑部が局部的に油膜切れを起していると考えられます。フリクションポリマ・局部的に高圧・高温となる場合に発生。観察された摩耗粒子の中でもシビア粒子は、将来的な摩耗の進行に繋がる可能性を示唆しているため、傾向監視が必要と思われます。シビア粒子は、凝着摩耗に分類されます。これらの摩耗粒子は、摺動面で凝着、破断を繰り返し、この過程で生じる移着粒子が成長して摩耗粒子となります。そのため、摺動面では局部的に油膜切れが発生していることを示しています。この状態が継続した場合、摩耗粒子のサイズは徐々に大型化していき、設備の損傷に至る場合がありますので、傾向監視が必要です。Iカップリング発光分光分析【SOAP/D-SOAP】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、鉛、銅、ニッケル、錫、亜鉛・軸受等モリブデン・添加剤リン、カルシウム、バリウム、アルミニウム、ナトリウム、マグネシウム・外部混入異物計数汚染度計数汚染度はNAS級以上と当社推奨の管理限界値を超えていました。水分はと当社推奨の管理限界値のを超えていました。今後、水分の影響で油槽内に錆が発生し、その影響で摩耗が発生する懸念があります。潤滑油の劣化状態粘度粘度は汚染度の影響で測定不能でした。酸価は.mgKOH/gでした。IRの結果で、油劣化の兆候を示すカルボン酸の吸収ピークが確認されていないことから、良好と判断します。IRIRの結果、油劣化の兆候を示すカルボン酸の吸収ピークが確認されていないことから、良好と判断します。
報告No.106-4509 報告No.106-4509 ,分析No.106-00259 分析No.106-00260 ,106-00260,提供情報にストレーナサイズが不明となっていたため、ストレーナの影響を織り込んだ診断を行う事は出来ないが、使用されているストレーナサイズが一般的に使用される数μmレベルの精密なストレーナであった場合、添加剤が劣化してスラッジ化したものが認められるため、ストレーナ目詰まりの原因となる可能性が考えられた。尚、摩耗粒子の観察結果から、増速機の潤滑状態は良好であると判断できた。分析の結果、重量汚染度がmg/mlと＃－の分の程度であるが、それでも高い値と考えられた。重量汚染度の上昇原因となっている汚染物は、＃－同様に添加剤成分のモリブデン、マグネシウム、亜鉛、リンがスラッジとして析出し、これに摩耗で発生した鉄、銅などが混合して粘性のある劣化物になっていると推定された。これらのことは、異常摩耗の早期発見パラメータである潤滑状態指数はの乗とやや高いものの、摩耗の形態はマイルド摩耗と呼ぶ比較的小さな粒子が大勢を占めること計数汚染度は良好の範囲にあるものの、重量汚染度がmg/mlと高い値を示し、フィルタ表面が茶褐色になっていること油中金属濃度の結果、ギヤやベアリングなどの鉄系材料の摩耗、モリブデン、マグネシウム、亜鉛、リンなどの添加剤の析出が検出されたこと以上のことから判断した。
報告No.109-09136 報告No.112-00632 ,分析No.109-001160 分析No.112-002776 ,112-002776,分析の結果、粘度が新油に比較して.％上昇し、当社推奨の管理上限を大きく超えていることがわかりました。酸価と塩基価が正常であることから潤滑油自体の劣化による粘度上昇ではないと判断できます。油名の間違いでなければ、使用機器には適正な粘度を使用することが望ましいことから、可能であれば更油を推奨します。対象設備分析の結果で、油中金属に銅、錫、鉛が検出されました。検出された成分比から、これらの金属はクランクメタル、或いは、コンロッドメタルが摩耗して発生していると推定されました。検出された濃度が低濃度であることから、現在のところ対象設備は継続使用可能な状態にあると判断します。更油本試料油が、油名の相違によるものであれば、適正粘度を使用するという観点から更油が必要です。また、劣化している過程にある場合、粘度は一端上昇し始めると劇的に上昇することもあり、今後は比較的短い周期で傾向監視を実施することが大切です。また、粘度上昇により粘性抵抗が増大して油温も上昇しやすくなり、油劣化の影響で油中の酸成分により金属表面が腐食することがあるため、更油を推奨します。定期的な分析および分析周期の検討トライボ診断では、定期的に分析を実施することにより、データの変化から異常の兆候を早期に発見することが可能となります。また、今回は対象設備の初回分析であるため、あと最低でも回分析を実施し、分析データの変化から今後の分析周期を検討することを推奨します。最適な採油方法本試料油は、機器停止中にオイルパンから採油されているため、分析データが低濃度に出ていると推定されます。正確なデータによる診断を行うためにも、今後の採油は、極力運転中もしくは停止直後の油槽中層部から実施されることを推奨します。はフェログラフィーおよびSOAP-Tの結果から総合的に判断した結果、継続使用は可能ですが、機器の機能を保持するためにも傾向管理が有用と考えます。フェログラフィー【定量分析：Is値】Is値は異常摩耗の早期発見パラメータのつで、摩耗粒子を定量化するために用います。今回のIs値はの乗とやや高い値でした。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】分析結果から比較的多く観察された摩耗粒子は、以下の通りでした。シビア粒子・潤滑状態がやや厳しい凝着摩耗により発生。金属潤滑部が局部的に油膜切れを起していると考えられます。観察された摩耗粒子の中でもシビア粒子は、注意が必要です。シビア粒子は、凝着摩耗に分類されます。この摩耗粒子は、摺動面で凝着、破断を繰り返し、この過程で生じる移着粒子が成長して摩耗粒子となります。そのため、軌道面では局部的に油膜切れが発生していることを示しています。この状態が継続した場合、摩耗粒子のサイズは徐々に大型化していき、軸受の損傷に至る場合がありますので、傾向監視が必要です。Iカップリング発光分光分析【SOAP-T】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、鉛、銅、錫・エンジン部品リン、亜鉛、カルシウム・添加剤バリウム、ナトリウム、マグネシウム、モリブデン・外部混入異物その他の銅を使用した箇所の溶出・摩耗SOAP-Tで銅がppm検出されました。検出された銅が軸受摩耗により発生している場合、軸受の異常摩耗に進展することもあることから、分析周期を短縮して傾向監視を実施して下さい。潤滑油冷却器の配管で摩耗していた場合、配管取付け部に緩みが生じて配管が振動し、継手部が外れたり、亀裂が生じて冷却水の混入にいたる場合があります。亜鉛系添加剤の影響により、潤滑油冷却器の配管で溶出していた場合、ピンホールが発生して冷却水の混入に至る場合があります。今後、油劣化の進行や水分濃度が上昇することに注意が必要です。マグネシウムの検出SOAP-Tでマグネシウムがppm検出されました。ご提供頂いた新油には、マグネシウムが含まれていないことから、異種油が混入したか、または添加剤を投与した可能性が考えられます。現状は、潤滑油の劣化やスラッジの発生等は確認されていないことから、問題はないと思われます。計数汚染度計数汚染度は、NAS級とやや汚染されていました。フィルタ表面の異物観察で金属片、鉄錆、砂等が観察されたことから、汚染度が高い要因は、摩耗と外部混入異物の影響と思われます。粒度分布粒度分布は.～μmの範囲にあり、.μmにピークが確認されました。μm以下の粒子が多いことから、燃焼して発生したすす等であることが分かります。水分、酸価、塩基価、RBOTの各データは良好でした。粘度粘度は、mm/sと新油値mm/sに比較して粘度変化率が+.％となっており、当社推奨の管理限界値である±％を超えていました。潤滑油は、熱の影響を受けて劣化している場合、粘度は、一端上昇し始めると劇的に上昇することもあるため、今後は比較的短い周期で傾向監視を実施することが大切です。粘度の上昇要因は、別紙エンジンオイルの粘度上昇メカニズムをご覧ください。
報告No.109-09136 報告No.112-00092 ,分析No.109-001160 分析No.112-000318 ,112-000318_date120531,潤滑油および軸受は継続使用可能な状態にあると判断します。但し、今後も摩耗の進行を傾向監視するため、以下の対策を推奨します。定期的な分析凝着摩耗の進行を監視するため、定期的に分析を実施し、分析データによる摩耗の進行状況を確認することを推奨します。新油との比較による評価を示す粘度、酸価のデータは新油データを基準として評価しています。今回は当社に新油データがなかったためカタログ値で判断しましたが、今後評価する場合は、充填用の新油を同時に分析することをご検討下さい。フェログラフィーIs値は異常摩耗の早期発見パラメータのつで、摩耗粒子を定量化するために用います。今回のIs値はの乗であり、潤滑状態はやや厳しいと判断できます。摩耗粒子の形態で比較的多く観察された粒子は、潤滑状態が正常な場合に発生する摩耗粒子金属潤滑部が局部的に油膜切れを起して発生するシビア粒子でした。これらの摩耗粒子が観察された場合、潤滑部で発生している摩耗形態は、正常なマイルド摩耗潤滑状態がやや厳しい凝着摩耗であることが分かります。Iカップリング発光分光分析【SOAP-T】検出された金属元素は、SOAP-Tの結果表に示すように、鉄、ニッケル、リン、カルシウム、アルミニウム、ナトリウム、モリブデンでした。検出された金属元素から発生箇所を推定すると鉄、ニッケル・軸受等リン、モリブデン・オイル添加剤カルシウム、アルミニウム、ナトリウム・外部混入異物であると思われます。このうち、機械部品が摩耗したと思われる元素はのグループです。計数汚染度は当社推奨の管理限界値に到達していました。フィルタ表面の異物観察で鉄錆、砂等が観察されたことから、汚染度が高い要因は、摩耗と外部混入異物の影響と思われます。水分、酸価、IRの各データは良好でした。尚、粘度は当社にある粘度計の測定範囲を超えているため、測定不能でした。酸価は.mgKOH/gと新油カタログ値のmgKOH/g以下にあり、良好と判断します。
報告No.109-09136 報告No.112-00756 ,分析No.109-001160 分析No.112-003402 ,112-003402,分析の結果、潤滑油の劣化はなく、汚染度は良好な範囲にあることから、継続使用可能な状態にあると判断します。減速機分析の結果、分析データには異常の兆候が確認されないため、現時点では減速機の状態は健全であると判断します。尚、現時点では良好な状態にあると判断できますが、分解点検の必要性を検討するには、本分析結果を含めた合計回のデータが健全な範囲にあるかを確認することが必要となることから、今後、回の分析を推奨します。定期的な分析分析の結果、ギヤオイル中の摩耗粒子には、異物混入の影響を受けて発生する切削粒子と、潤滑部の疲労により発生する疲労摩耗粒子が観察されました。これらの摩耗粒子は、設備機器の時間経過に連動して増加する摩耗形態ですが、今後、回のトライボ診断の実施により、その増加率を把握することで、データの変化から異常の兆候を早期に発見することが可能となります。今後懸念される切削摩耗、疲労摩耗の進行を監視するため、定期的に分析を実施することを推奨します。は、すべての項目が正常であり良好と判断します。粘度粘度は.mm/sと、新油値.mm/sに比較して粘度変化率は-.％で、当社推奨の管理限界値である±％以内であり、良好と判断します。水分はppmと当社推奨の管理限界値の以下であり、良好と判断します。酸価は.mgKOH/gと新油値.mgKOH/g以下であり、良好と判断します。IRIRチャートの結果、新油と使用油のスペクトルパターンはほぼ一致し、また、油劣化の兆候を示すカルボン酸の吸収が確認されていないことから、良好と判断します。は、清浄であり良好と判断します。計数汚染度計数汚染度は、NAS級と当社推奨の管理限界値以下にあり、良好と判断します。重量汚染度は.mg/mlでした。光学顕微鏡写真重量汚染度で濾過したフィルタ表面上の夾雑物を光学顕微鏡で観察した結果、金属片、鉄錆、砂等が観察されました。フェログラフィーおよびSOAP-Tの結果からを総合的に判断した結果、当該設備は継続使用が可能であると判断出来ました。但し、摩耗速度が早い切削摩耗が観察されていることから、機器の今後の状態を確認するためにも傾向管理が有用と考えます。フェログラフィー【異常摩耗指数：Is値】Is値は異常摩耗の早期発見パラメータのつで、摩耗粒子を定量化するために用います。今回のIs値はの乗と低い値でした。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】分析結果から比較的多く観察された粒子は、以下の通りでした。切削粒子・異物や金属表面の微小突起による切削摩耗により発生。疲労摩耗粒子・繰返し応力を受けて発生。フリクションポリマ・局部的に高圧・高温となる場合に発生。観察された摩耗粒子の中でも切削粒子は、将来的な摩耗の進行に繋がる可能性を示唆しているため、傾向監視が必要と思われます。減速機で切削摩耗が発生した場合、減速機内部で使用されている転がり軸受が切削摩耗により生じた軌道面の損傷が起点となって寿命が分の程度に低下することがあることから、切削摩耗には十分注意する必要があります。切削摩耗の発生原因となる混入異物が残留している場合、この異物により切削摩耗が継続して発生する可能性があります。Iカップリング発光分光分析【SOAP-T】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、銅、錫、亜鉛・ギヤ、軸受等リン、モリブデン・添加剤カルシウム、ナトリウム、マグネシウム・外部混入異物
報告No.109-09136 報告No.112-00683 ,分析No.109-001160 分析No.112-003151 ,112-003151,油の劣化は確認されていないものの、粘度および水分が当社推奨の管理限界値を超えていることから、に対策を示します。対象設備は継続使用可能な状態にあると判断します。但し、将来的な摩耗進行の有無を確認するためにも傾向監視を継続することが有効です。次回点検でピストンリングの点検当該機の油中からカルシウム化合物がやや高い濃度で検出されたため、この化合物がコンロッドメタルやクランクメタルの摩耗を促進させる懸念があります。化合物発生の原因は、ピストンリングの摩耗によって燃焼ガスのシール性が低下し、燃焼ガス中の硫黄分と油中のカルシウム添加剤が反応するためと考えられます。そのため、次回点検では第一にピストンリングの摩耗状態の点検を推奨します。更油使用油は、粘度低下が確認されており、油膜切れなどによる摩耗の発生が懸念されます。さらに、水分濃度が高いことから、金属表面で腐食摩耗が発生し、発生した鉄錆等の粒子が潤滑部に噛み込み摩耗が進行することがありますので、これらの予防処置として更油を推奨します。定期的な分析および分析周期の検討定期的に分析を実施することにより、データの微小な変化から異常の兆候を早期に発見することが可能となります。今後、寿命予測を行うには、今回データを含め少なくとも回の分析データが必要となります。当該機は、年間稼働率が低いことから、採油の機会を検討するのは難しいところがありますが、あと最低でも回分析を実施し、寿命予測を行うと共に分析周期を検討することを推奨します。対象設備の摩耗状態フェログラフィーおよびSOAP-Tのデータから総合的に解析した結果、対象設備は健全であり、継続使用可能と評価できますが、引続きエンジンの機能が保持されていることを確認するためにも、潤滑油診断による傾向管理が有用と考えます。フェログラフィー【定量分析：Is値】Is値は異常摩耗の早期発見パラメータのつで、摩耗程度を定量化するために用います。今回のIs値はの乗とやや高い値でした。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】分析結果から比較的多く観察された摩耗粒子は、以下の通りでした。赤錆・フレッティングにより発生。黒錆・潤滑状態がやや厳しい凝着摩耗により発生。金属接触が厳しく、且つ、高い摩擦熱が発生していると考えられます。観察された摩耗粒子の中でも、赤錆、黒錆は、注意が必要です。フレッティングの発生要因は、鉄系材料が接合および勘合されたりする部分から発生します。フレッティングによる赤錆が少量発生しても直ちに異常ではありませんが、場合によっては、発生した赤錆が軸受摺動面に噛み込み、摩耗を進行させる場合があります。黒錆は、凝着摩耗に分類されます。これらの摩耗粒子は、摺動面で凝着、破断を繰り返し、この過程で生じる移着粒子が成長して摩耗粒子となります。そのため、摺動面では局部的に油膜切れが発生していることを示しています。この状態が継続した場合、摩耗粒子のサイズは徐々に大型化していき、最終的に軸受の損傷に至る場合があります。Iカップリング発光分光分析【SOAP-T】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、鉛、銅、錫・エンジン部品リン、亜鉛、カルシウム、モリブデン・添加剤バリウム、ナトリウム・外部混入異物カルシウムの析出SOAP-Tでカルシウムがppm検出されました。エンジン油中にカルシウム化合物が高い濃度で検出された場合、この化合物がコンロッドメタルやクランクメタル摺動面に噛み込んで摩耗させたり、メタルに埋め込まれて摩耗を促進させたりする原因になるなどの悪影響を生じることが当社の研究結果から判明しています。この影響については、別紙カルシウムの析出をご覧ください。軸受の摩耗SOAP-Tで軸受メタルの主成分である錫が検出されました。潤滑状態が直ちに異常にならないと思われますが、メタル成分が検出されていることからメタルの一部に油膜切れが発生していることの証です。一般に排水機場の稼働率は低稼働率であり、起動停止回数が多い傾向にあるため、本機のメタル成分の増加要因は起動停止時に油膜切れが生じて発生していると推定されます。一定期間経過後に再分析し、傾向監視によるメタルの摩耗状態を確認する必要があると思われます。クランクメタルの摩耗SOAP-Tで鉛がppm、銅がppm検出されたことから、クランクメタルの摩耗が発生していると推定されます。ディーゼルエンジンのクランクメタルは積層構造になっており、クランクメタルの最表面はホワイトメタル層が存在し、その下にニッケル層、さらにその下には銅と鉛の合金であるケルメット層が存在します。ディーゼルエンジンのメタルは、設計上、油膜が正常に形成される流体潤滑が基本であることから、通常の使用においては摩耗しにくいと思われますが、メタルの潤滑部に流体潤滑になりにくい部分が発生するとメタル表面の軟質金属部が摩耗しメタル部のすぐ下のニッケル部まで摩耗し始め、ホワイトメタル層の主成分である錫や鉛、そしてメタルの第二層のニッケルやバックメタルの銅が検出されます。今後、摩耗が進行した場合、軸受が焼付を起こす可能性があるため、注意が必要です。その他の銅を使用した箇所の溶出・摩耗潤滑油系統内で銅を使用している箇所は、潤滑油冷却器の配管などが考えられます。この箇所で溶出・摩耗が発生する場合は以下のことが考えられます。潤滑油冷却器の配管で摩耗していた場合、配管取付け部に緩みが生じて配管が振動し、継手部が外れたり、亀裂が生じて冷却水の混入にいたる場合があります。亜鉛系添加剤の影響により、潤滑油冷却器の配管で溶出していた場合、ピンホールが発生して冷却水の混入に至る場合があります。今後、油劣化の進行や水分濃度が上昇することに注意が必要です。計数汚染度計数汚染度は、NAS級以上と汚染されていました。重量汚染度は、mg/mlでした。光学顕微鏡写真重量汚染度で濾過したフィルタ表面上の夾雑物を光学顕微鏡で観察した結果、金属片、鉄錆、カルシウム化合物等が観察されました。粘度、水分は当社推奨の管理限界値を超えていました。粘度粘度は、.mm/sと新油値mm/sに比較して、粘度変化率は-.％で、当社推奨の管理限界値である±％を超えていました。粘度が低下した場合、潤滑部で油膜切れが発生し、摩耗の進行に繋がることが懸念されます。ディーゼルエンジンオイルの粘度低下は、別紙エンジンオイルの粘度低下メカニズムを御覧下さい。水分は、と当社推奨の管理限界値のを超えていました。今後、水分の影響でエンジン内部に錆が発生し、その影響で摩耗が発生する懸念があります。酸価は、mgKOH/gと新油値mgKOH/g以下であり、良好と判断します。塩基価は、mgKOH/gと当社推奨の管理限界値である.mgKOH/g以上であり、良好と判断します。IRIRチャートの結果、新油と使用油のスペクトルパターンはほぼ一致し、また、油劣化の兆候を示すカルボン酸の吸収ピークが確認されていないことから、良好と判断します。
報告No.109-09136 報告No.114-00079 ,分析No.109-001160 分析No.114-000236 ,114-000236,潤滑油は、劣化は確認されなかったものの、重量汚染度が.mg/mlと高い値でした。汚染度が高いのは、機器停止中に油中粒子が沈降することで高濃度となるドレン部分から採油している影響や、潤滑油に添加されている固体潤滑剤であるモリブデンの影響と考えられます。一方では、油中金属濃度分析の結果では、固体粒子成分の鉄がを超えており、この鉄分が潤滑部に噛み込むことにより、摩耗を促進させる可能性があります。念のため、傾向監視が必要と思われます。軸受は継続使用可能な状態にあると判断します。但し、今後の摩耗推移を確認するためにも傾向監視を継続することが有効です。定期的な分析今後の切削摩耗、疲労摩耗の推移を監視するため、定期的に分析を実施することを推奨します。最適な採油方法本試料油は、機器停止中にドレンから採油されているため、別紙油中粒子の沈降の影響に示すように、油中粒子が油槽底部に沈降し、分析データが高濃度に出ている可能性があります。正確なデータによる診断を行うためにも、今後の採油は、停止直後に実施されることを推奨します。異常摩耗の早期発見のパラメータであるIs値はレベルとやや高い値でした。また、潤滑部の摩耗が認められたため、定期的に潤滑油分析を実施し、摩耗推移を監視することが有用と考えます。フェログラフィーで観察された代表的な粒子は、以下の通りです。正常な摩耗粒子・潤滑状態が正常なマイルド摩耗により発生。切削粒子・異物や金属表面の微小突起による切削摩耗により発生。疲労摩耗粒子・繰返し応力による金属疲労で発生。大型化するとフレーキングの発生が懸念されます。切削粒子は、摩擦面が将来的に異常摩耗へ進展する可能性を示唆しているため、傾向監視が有用と思われます。詳細は、別紙傾向監視が必要な摩耗粒子をご覧ください。計数汚染度はNAS級と当社推奨の管理限界値以下にあり、良好であるものの、重量汚染度が.mg/mlと高い値でした。D-SOAPで油の添加剤成分であるリン、モリブデンが検出され、フィルタ表面残渣に金属片、粘ちょう物、砂等が観察されたことから、汚染度が高い要因は、摩耗とスラッジ、そして外部混入異物の影響と思われます。粘度、水分、酸価、IRの各データは良好です。
報告No.109-09136 報告No.113-00039 ,分析No.109-001160 分析No.113-000108 ,113-000108,油の劣化は確認されていないものの、汚染度が高いことから、以下の対策を推奨します。軸受は継続使用可能な状態にあると判断します。但し、将来的な摩耗進行の有無を確認するためにも傾向監視を継続することが有効です。更油および油槽内の清掃潤滑油が汚染されていることから、油槽内は汚染されていると思われます。更油をする際には、油槽内を清掃し、更油する新油もNAS級程度の清浄な潤滑油を更油することを推奨します。定期的な分析定期的な分析を実施することにより、データの変化から異常の兆候を早期に発見することが可能となります。今後懸念される摩耗の進行を監視するため、定期的に分析を実施することを推奨します。はフェログラフィーおよびSOAP-Tの結果から総合的に判断した結果、継続使用は可能ですが、今後の機器の機能を確認するためにも傾向管理が有用と考えます。フェログラフィー【定量分析：Is値】Is値は異常摩耗の早期発見パラメータのつで、摩耗程度を定量化するために用います。今回のIs値はの乗と高い値でした。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】分析結果から観察された代表的な摩耗粒子は、以下の通りでした。鉄錆、砂等・外部から混入したと考えられます。Iカップリング発光分光分析【SOAP-T】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、銅、錫、亜鉛・軸受等リン、モリブデン・添加剤カルシウム、バリウム、アルミニウム、ケイ素、ナトリウム、ホウ素・外部混入異物亜鉛を使用した箇所の溶出・摩耗SOAP-Tの結果、亜鉛がppm検出されました。亜鉛を使用した箇所の溶出・摩耗が発生していると思われます。亜鉛メッキ等であった場合、耐食性が低下して腐食に進展することが懸念されます。計数汚染度はNAS級以上と当社推奨の管理限界値を超えていました。フィルタ表面の異物観察で粘ちょう物、金属片、砂等、そして、炭素の微粒子が観察されたことから、汚染度が高い要因は、摩耗とスラッジ、そして外部混入異物の影響と思われます。粘度、水分、酸価、IRの各データは良好でした。
報告No.106-6023 報告No.106-4556 ,分析No.106-00388 分析No.106-01828 ,106-01828,トライボ診断の結果、増速機は継続使用可能な状態にあると判断できるものの、スラッジや摩耗粒子の増加が確認されており、ストレーナの目詰まり発生に注意が必要である。分析の結果、前回に比較して重量汚染度がmg/mlから変化はないものの高い値を示していた。重量汚染度の高い原因となっている汚染物は、添加剤成分のモリブデン、マグネシウム、亜鉛、リンがスラッジとして析出し、これに摩耗で発生した鉄、銅などが混合して粘性のあるスラッジになっていると推定された。これらのことは、異常摩耗の早期発見パラメータである潤滑状態指数はの乗とやや高いものの、摩耗の形態はマイルド摩耗と呼ぶ比較的小さな粒子が大勢を占めること計数汚染度は良好の範囲にあるものの、重量汚染度がmg/mlと高い値を示し、フィルタ表面が茶褐色になっていること油中金属濃度の結果、ギヤやベアリングなどの鉄系材料の摩耗、モリブデン、マグネシウム、亜鉛、リンなどの添加剤の析出が検出されたこと以上のことから判断した。
報告No.109-09136 報告No.113-00286 ,分析No.109-001160 分析No.113-001142 ,113-001142_date131105,潤滑油の劣化は確認されなかったものの、油中の汚染度がやや高いことから、異物の影響で将来的に、摩耗が進行することが懸念されることからに示す対策を推奨します。減速機減速機は継続使用可能な状態にあると判断します。但し、摩耗粒子の形態観察で疲労摩耗粒子が比較的多く観察されたことから、今後の摩耗進行の有無を確認するためにも傾向監視を継続することが有効です。定期的な分析今後懸念される疲労摩耗の進行を監視するため、定期的に分析を実施することを推奨します。フェログラフィーおよびSOAP-Tのデータから総合的に解析した結果、継続使用は可能ですが、今後の機器の機能を確認するためにも傾向管理が有用と考えます。フェログラフィー【定量分析：Is値】Is値は異常摩耗の早期発見パラメータのつで、摩耗程度を定量化するために用います。今回のIs値はの乗と、やや高い値でした。フェログラフィー【定性分析：摩耗粒子および摩耗形態観察】分析結果から観察された代表的な粒子は、以下の通りでした。疲労摩耗粒子・繰返し応力を受けて発生。Iカップリング発光分光分析【SOAP-T】検出された金属元素から発生箇所を推定すると、以下の通りでした。鉄、クロム、錫、亜鉛・ギヤ、軸受等リン・添加剤錫、カルシウム、アルミニウム、ナトリウム、モリブデン・外部混入異物亜鉛を使用した箇所の溶出・摩耗SOAP-Tの結果、亜鉛がppm検出されました。亜鉛を使用した箇所の溶出・摩耗が発生していると思われます。亜鉛メッキ等であった場合、耐食性が低下して腐食に進展することが懸念されます。計数汚染度はNAS級と、当社推奨の管理限界値以下であるものの、やや高い値でした。SOAP-Tで油の添加剤成分であるリンが検出され、フィルタ表面の異物観察で表面が茶褐色であり、粘ちょう物、金属片、鉄錆、砂等が観察されたことから、汚染度が高い要因は、スラッジ、摩耗、外部混入異物の影響と思われます。潤滑油の劣化状態粘度、水分、酸価、IRの各データは良好でした。
