報告書_id,文_id,動詞_id,動詞,主体,起点,対象,状況,着点,手段,関係,事象,レコード_id
111002522,24,13,発生する,金属潤滑部, , , , , , ,金属潤滑部 発生する,7570
111002522,24,17,検出する, , ,シビア粒子, , , , ,シビア粒子 発生する,7570
111002522,25,7,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がのマイナス乗 ある,7570
111002522,25,13,良好, , ,潤滑状態, , , , ,潤滑状態 良好,7570
111002522,25,21,発生する,金属潤滑部, , , , , , ,金属潤滑部 発生する,7570
111002522,25,25,検出する, , ,シビア粒子, , , , ,シビア粒子 発生する,7570
111002522,26,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7571
111002522,26,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,7571
111002522,26,17,混入する,ppm,ppm,油の添加剤成分であるリン, , , , ,外部 油の添加剤成分であるリン 混入する,7571
111002522,26,17,混入する,ppm,ppm,亜鉛, , , , ,亜鉛 油の添加剤成分であるリン 混入する,7571
111002522,26,17,混入する,ppm,外部,油の添加剤成分であるリン, , , , ,亜鉛 油の添加剤成分であるリン 混入する,7571
111002522,26,17,混入する,ppm,外部,亜鉛, , , , ,亜鉛 油の添加剤成分であるリン 混入する,7571
111002522,26,17,混入する,ppm,ppm,油の添加剤成分であるリン, , , , ,亜鉛 油の添加剤成分であるリン 混入する,7571
111002522,26,17,混入する,ppm,ppm,亜鉛, , , , ,亜鉛 油の添加剤成分であるリン 混入する,7571
111002522,26,17,混入する,ppm,外部,油の添加剤成分であるリン, , , , ,亜鉛 油の添加剤成分であるリン 混入する,7571
111002522,26,17,混入する,ppm,外部,亜鉛, , , , ,亜鉛 油の添加剤成分であるリン 混入する,7571
111002522,26,21,検出する, , ,ホウ素, , , , ,ホウ素 検出する,7571
111002522,27,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7571
111002522,27,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,7571
111002522,27,10,混入する, ,外部,鉄, , , , ,油の添加剤成分であるリン ケイ素 混入する,7571
111002522,27,17,検出する, , ,カルシウム, , , , ,カルシウム 発生する,7571
111002522,27,17,検出する, , ,バリウム, , , , ,バリウム ある,7571
111002522,27,17,検出する, , ,ナトリウム, , , , ,ナトリウム 発生する,7571
111002527,3,6,異なる, , , , , , ,油,油 異なる,7583
111002527,4,9,厳しい, , ,フェログラフィーのIs値, , , , ,フェログラフィーのIs値 なる,7583
111002527,4,9,厳しい, , ,潤滑状態, , , , ,潤滑状態 厳しい,7583
111002527,5,4,検出する, , , , , ,摩耗粒子の形態, ,形態の摩耗粒子 検出する,7583
111002527,5,7,良好, , ,潤滑状態, , , , ,潤滑状態 良好,7583
111002527,5,14,発生する,摩耗粒子金属潤滑部, , , , , , ,摩耗粒子金属潤滑部 発生する,7583
111002527,5,15,厳しい, , , , ,多く観察された粒子, , ,多く観察された粒子 厳しい,7583
111002527,6,2,検出する, , ,これらの摩耗粒子, , , , ,多く観察された粒子 厳しい,7583
111002527,6,5,発生する, , , , , ,潤滑部, ,潤滑部 発生する,7583
111002527,6,10,厳しい, , ,正常なマイルド摩耗潤滑状態, , , , ,正常なマイルド摩耗潤滑状態 厳しい,7583
111002527,9,3,摩耗する, , ,機械部品, , , , ,銅 機械部品 高い,7584
111002527,10,4,良好, , ,汚染粒子数, ,水分, , ,汚染粒子数 鉄 良好,7585
111002527,10,4,良好, , ,汚染度物重量のデータ, ,水分, , ,汚染 汚染度物重量 良好,7585
111002527,11,3,異なる, , , , , , ,油,油 異なる,7586
111002527,11,8,混入する,種油, , , , , , ,種油 混入する,7586
111002527,12,4,出来る, , ,異種油の特定, , , , ,異種油の特定 出来る,7587
111002527,12,9,なる, , ,異種油等の混入, , , , ,異種油等の混入 汚染度 なる,7587
111002527,13,1,係る, , , , , , ,分析結果特性低下特性低下,分析結果特性低下特性低下 係る,7588
111002527,14,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,7588
111002527,15,4,異なる, , ,初期値, , , , ,初期値 異なる,7589
111002527,15,8,設定する, , ,統一した管理基準, , , , ,統一した管理基準 設定する,7589
111002527,15,13,設定する, , ,管理限界値, , , , ,管理限界値 設定する,7589
111002527,16,12,現れる, , , , ,劣化の兆候, , ,劣化の兆候 現れる,7590
111002527,19,5,異なる, , , , , , ,油,油 異なる,7591
111002527,21,1,係る, , , , ,汚染, , ,摩耗 係る,7592
111002527,25,5,良好, , ,潤滑状態, , , , ,潤滑状態 良好,7593
111002527,25,13,発生する,金属潤滑部, , , , , , ,金属潤滑部 発生する,7593
111002527,25,17,検出する, , ,シビア粒子, , , , ,シビア粒子 発生する,7593
111002527,26,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,7593
111002527,26,11,良好, , ,潤滑状態, , , , ,潤滑状態 良好,7593
111002527,26,19,発生する,金属潤滑部, , , , , , ,金属潤滑部 発生する,7593
111002527,26,23,検出する, , ,シビア粒子, , , , ,シビア粒子 発生する,7593
111002527,27,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7594
111002527,27,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,7594
111002527,27,13,混入する, ,ppm,銅, , , , ,金属接触 銅 厳しい,7594
111002527,27,13,混入する, ,ppm,亜鉛, , , , ,亜鉛 銅 混入する,7594
111002527,27,13,混入する, ,外部,銅, , , , ,外部 亜鉛 混入する,7594
111002527,27,13,混入する, ,外部,亜鉛, , , , ,外部 亜鉛 混入する,7594
111002527,27,18,検出する, , ,ケイ素, , , , ,ケイ素 増加する,7594
111002527,28,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7594
111002527,28,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,7594
111002527,28,14,混入する, ,外部,鉄, , , , ,外部 鉄 混入する,7594
111002527,28,14,混入する, ,外部,鉛, , , , ,外部 鉄 混入する,7594
111002527,28,14,混入する, ,外部,銅, , , , ,銅 鉛 混入する,7594
111002527,28,14,混入する, ,外部,亜鉛, , , , ,外部 鉛 錫 混入する,7594
111002527,28,18,検出する, , ,カルシウム, , , , ,カルシウム 発生する,7594
111002540,0,4,ある, , , , ,潤滑油, , ,潤滑油 高い,7662
111002540,0,4,ある, , , , ,対象設備, , ,対象設備 ある,7662
111002540,1,9,高い, , ,油中の汚染度, , , , ,油中の汚染度 発生する,7662
111002540,1,9,高い, , ,油中の汚染度, , , , ,油中の汚染度 発生する,7662
111002540,2,2,高い, , ,濾過油中の汚染度, , , , ,濾過油中の汚染度 高い,7662
111002540,2,7,噛む, , ,観察された異物, , , ,軸受摺動面,外部混入異物 軸受摺動面 噛む,7662
111002540,2,7,噛む, , ,観察された異物, , , ,ギヤ歯面,異物 ギヤ歯面 混入する,7662
111002540,2,9,進行する, , ,摩耗, , , , ,摩耗 進行する,7662
111002540,3,2,高い, , ,濾過油中の汚染度, , , , ,濾過油中の汚染度 高い,7662
111002540,3,6,異なる, , , , , , ,油,油 異なる,7662
111002540,3,7,噛む, , ,観察された異物, , , ,軸受摺動面,外部混入異物 軸受摺動面 噛む,7662
111002540,3,7,噛む, , ,観察された異物, , , ,ギヤ歯面,異物 ギヤ歯面 混入する,7662
111002540,3,9,進行する, , ,摩耗, , , , ,摩耗 進行する,7662
111002540,4,6,異なる, , , , , , ,油,油 異なる,7662
111002540,4,8,ある, , ,箇所, , , , ,箇所 ある,7662
111002540,5,8,良好, , ,箇所, , , , ,箇所 油 良好,7662
111002540,5,8,良好, , ,フェログラフィーのIs値, , , , ,フェログラフィーのIs値 良好,7662
111002540,5,8,良好, , ,潤滑状態, , , , ,潤滑状態 良好,7662
111002540,6,4,検出する, , , , , ,摩耗粒子の形態, ,形態の摩耗粒子 検出する,7662
111002540,6,7,混入する, ,外部, , ,多く観察された粒子, , ,多く観察された粒子 厳しい,7662
111002540,6,8,良好, , ,フェログラフィーのIs値, , , , ,フェログラフィーのIs値 良好,7662
111002540,6,8,良好, , ,潤滑状態, , , , ,潤滑状態 良好,7662
111002540,7,4,検出する, , , , , ,摩耗粒子の形態, ,形態の摩耗粒子 検出する,7662
111002540,7,7,混入する, ,外部, , ,多く観察された粒子, , ,多く観察された粒子 厳しい,7662
111002540,10,3,検出する, ,潤滑油中,ケイ素, , , , ,潤滑油中 検出する,7663
111002540,10,9,検出する, , ,シリコン系の添加剤, , , , ,シリコン系の添加剤 検出する,7663
111002540,10,15,検出する, , ,砂, , ,フェログラフィー, ,砂 検出する,7663
111002540,10,15,検出する, , ,砂, , ,フィルタ表面の異物観察, ,フィルタ表面の異物観察 検出する,7663
111002540,10,19,塗布する, , ,シリコングリース, ,シール部, , ,シリコングリース シール部 塗布する,7663
111002540,10,24,混入する, , ,シリコングリース, ,潤滑油, , ,シリコングリース 潤滑油 混入する,7663
111002540,11,3,検出する, ,潤滑油中,ケイ素, , , , ,潤滑油中 検出する,7663
111002540,11,9,検出する, , ,シリコン系の添加剤, , , , ,シリコン系の添加剤 検出する,7663
111002540,11,15,検出する, , ,砂, , ,フェログラフィー, ,砂 検出する,7663
111002540,11,15,検出する, , ,砂, , ,フィルタ表面の異物観察, ,フィルタ表面の異物観察 検出する,7663
111002540,11,19,塗布する, , ,シリコングリース, ,シール部, , ,シリコングリース シール部 塗布する,7663
111002540,11,24,混入する, , ,シリコングリース, ,潤滑油, , ,シリコングリース 潤滑油 混入する,7663
111002540,12,3,上昇する, , ,汚染粒子数, , , , ,汚染粒子数 汚染する,7663
111002540,12,3,上昇する, , ,当社推奨の管理限界値, , , , ,当社推奨の管理限界値 上昇する,7663
111002540,13,3,上昇する, , ,汚染粒子数, , , , ,汚染粒子数 汚染する,7663
111002540,13,3,上昇する, , ,当社推奨の管理限界値, , , , ,当社推奨の管理限界値 上昇する,7663
111002540,13,4,検出する, , ,鉄錆, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,7663
111002540,13,4,検出する, , ,砂, , ,フィルタ表面の異物観察, ,フィルタ表面の異物観察 検出する,7663
111002540,13,7,高い, , ,汚染度, , , , ,砂 検出する,7663
111002540,13,11,考える, , , , , , ,外部混入異物の影響,外部混入異物 考える,7663
111002540,14,3,異なる, , , , , , ,油,油 異なる,7663
111002540,14,4,検出する, , ,鉄錆, , ,フィルタ表面の異物観察, ,砂 フィルタ表面の異物観察 検出する,7663
111002540,14,4,検出する, , ,砂, , ,フィルタ表面の異物観察, ,フィルタ表面の異物観察 検出する,7663
111002540,14,7,高い, , ,汚染度, , , , ,汚染度 高い,7663
111002540,14,8,混入する,種油, , , , , , ,種油 混入する,7663
111002540,14,11,考える, , , , , , ,外部混入異物の影響,外部混入異物 考える,7663
111002540,15,3,異なる, , , , , , ,油,油 異なる,7663
111002540,15,4,出来る, , ,異種油の特定, , , , ,異種油の特定 出来る,7663
111002540,15,8,混入する,種油, , , , , , ,種油 混入する,7663
111002540,15,9,なる, , ,異種油等の混入, , , , ,異種油等の混入 汚染度 なる,7663
111002540,16,1,係る, , , , , , ,分析結果特性低下特性低下,分析結果特性低下特性低下 係る,7663
111002540,16,4,出来る, , ,異種油の特定, , , , ,異種油の特定 出来る,7663
111002540,16,9,なる, , ,異種油等の混入, , , , ,異種油等の混入 汚染度 なる,7663
111002540,17,1,係る, , , , , , ,分析結果特性低下特性低下,分析結果特性低下特性低下 係る,7663
111002540,17,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 分析結果特性低下特性低下 ある,7663
111002540,18,4,異なる, , ,初期値, , , , ,初期値 異なる,7663
111002540,18,8,設定する, , ,統一した管理基準,当社推奨の管理限界値である±％以内, , , ,統一した管理基準 設定する,7663
111002540,18,13,設定する, , ,管理限界値, , , , ,管理限界値 設定する,7663
111002540,19,4,異なる, , ,初期値, , , , ,初期値 異なる,7663
111002540,19,8,設定する, , ,統一した管理基準, , , , ,統一した管理基準 設定する,7663
111002540,19,12,現れる, , , , ,劣化の兆候, , ,劣化の兆候 現れる,7663
111002540,19,13,設定する, , ,管理限界値, , , , ,管理限界値 設定する,7663
111002540,20,12,現れる, , , , ,劣化の兆候, , ,劣化の兆候 現れる,7663
111002540,21,5,異なる, , , , , , ,油,油 異なる,7664
111002540,22,5,異なる, , , , , , ,油,油 異なる,7664
111002540,23,1,係る, , , , ,汚染, , ,摩耗 係る,7665
111002540,23,7,上昇する, , ,汚染粒子数, , , , ,汚染粒子数 汚染 高い,7665
111002540,23,7,上昇する, , ,当社推奨の管理限界値, , , , ,当社推奨の管理限界値 到達する,7665
111002540,24,1,係る, , , , ,汚染, , ,汚染粒子数 汚染する,7665
111002540,24,7,上昇する, , ,汚染粒子数, , , , ,汚染粒子数 汚染 高い,7665
111002540,24,7,上昇する, , ,当社推奨の管理限界値, , , , ,当社推奨の管理限界値 到達する,7665
111002540,25,5,上昇する, , ,当社推奨の管理限界値のNAS級, , , , ,当社推奨の管理限界値 上昇する,7665
111002540,26,5,上昇する, , ,当社推奨の管理限界値のNAS級, , , , ,当社推奨の管理限界値 上昇する,7665
111002540,27,5,混入する, ,外部, , , , , ,外部 混入する,7665
111002540,27,10,検出する,鉄錆等, , , , , , ,鉄錆等 検出する,7665
111002540,28,5,混入する, ,外部, , , , , ,外部 混入する,7665
111002540,28,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,7665
111002540,28,10,検出する,鉄錆等, , , , , , ,鉄錆等 検出する,7665
111002540,28,11,混入する, ,外部, , , , , ,外部 混入する,7665
111002540,28,16,検出する,鉄錆等, , , , , , ,鉄錆等 検出する,7665
111002540,29,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7665
111002540,29,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,7665
111002540,29,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,7665
111002540,29,11,混入する, ,外部, , , , , ,外部 混入する,7665
111002540,29,15,混入する,ppm,ppm,鉄, , , , ,ppm ppm 鉛 混入する,7665
111002540,29,15,混入する,ppm,ppm,鉛, , , , ,鉛 鉄 混入する,7665
111002540,29,15,混入する,ppm,ppm,銅, , , , ,鉄 銅 混入する,7665
111002540,29,15,混入する,ppm,外部,鉄, , , , ,外部 銅 混入する,7665
111002540,29,15,混入する,ppm,外部,鉛, , , , ,銅 鉛 混入する,7665
111002540,29,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,29,15,混入する,ppm,ppm,鉄, , , , ,鉄 銅 混入する,7665
111002540,29,15,混入する,ppm,ppm,鉛, , , , ,鉛 鉄 混入する,7665
111002540,29,15,混入する,ppm,ppm,銅, , , , ,鉄 銅 混入する,7665
111002540,29,15,混入する,ppm,外部,鉄, , , , ,外部 銅 混入する,7665
111002540,29,15,混入する,ppm,外部,鉛, , , , ,銅 鉛 混入する,7665
111002540,29,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,29,16,検出する,鉄錆等, , , , , , ,鉄錆等 検出する,7665
111002540,30,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7665
111002540,30,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7665
111002540,30,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,7665
111002540,30,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,7665
111002540,30,15,混入する,ppm,ppm,鉄, , , , ,鉄 銅 混入する,7665
111002540,30,15,混入する,ppm,ppm,鉛, , , , ,鉛 鉄 混入する,7665
111002540,30,15,混入する,ppm,ppm,銅, , , , ,銅 鉛 混入する,7665
111002540,30,15,混入する,ppm,ppm,鉄, , , , ,鉛 鉄 混入する,7665
111002540,30,15,混入する,ppm,ppm,銅, , , , ,銅 鉛 混入する,7665
111002540,30,15,混入する,ppm,ppm,錫, , , , ,外部 鉛 錫 混入する,7665
111002540,30,15,混入する,ppm,ppm,亜鉛, , , , ,ppm 亜鉛 検出する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,鉛, , , , ,外部 鉛 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,錫, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,亜鉛, , , , ,外部 亜鉛 混入する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,鉛, , , , ,外部 鉛 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,錫, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,亜鉛, , , , ,外部 亜鉛 混入する,7665
111002540,30,15,混入する,ppm,ppm,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,ppm,鉛, , , , ,鉛 鉄 混入する,7665
111002540,30,15,混入する,ppm,ppm,銅, , , , ,鉄 銅 混入する,7665
111002540,30,15,混入する,ppm,ppm,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,ppm,銅, , , , ,鉄 銅 混入する,7665
111002540,30,15,混入する,ppm,ppm,錫, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,ppm,亜鉛, , , , ,ppm 亜鉛 検出する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,鉛, , , , ,外部 鉛 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,錫, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,亜鉛, , , , ,外部 亜鉛 混入する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,鉛, , , , ,外部 鉛 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,錫, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,亜鉛, , , , ,外部 亜鉛 混入する,7665
111002540,30,15,混入する,ppm,ppm,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,ppm,鉛, , , , ,鉛 鉄 混入する,7665
111002540,30,15,混入する,ppm,ppm,銅, , , , ,鉄 銅 混入する,7665
111002540,30,15,混入する,ppm,ppm,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,ppm,銅, , , , ,鉄 銅 混入する,7665
111002540,30,15,混入する,ppm,ppm,錫, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,ppm,亜鉛, , , , ,ppm 亜鉛 検出する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,鉛, , , , ,外部 鉛 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,錫, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,亜鉛, , , , ,外部 亜鉛 混入する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,鉛, , , , ,外部 鉛 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,錫, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,亜鉛, , , , ,外部 亜鉛 混入する,7665
111002540,30,15,混入する,ppm,ppm,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,ppm,鉛, , , , ,鉛 鉄 混入する,7665
111002540,30,15,混入する,ppm,ppm,銅, , , , ,鉄 銅 混入する,7665
111002540,30,15,混入する,ppm,ppm,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,ppm,銅, , , , ,鉄 銅 混入する,7665
111002540,30,15,混入する,ppm,ppm,錫, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,ppm,亜鉛, , , , ,ppm 亜鉛 検出する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,鉛, , , , ,外部 鉛 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,錫, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,亜鉛, , , , ,外部 亜鉛 混入する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,鉛, , , , ,外部 鉛 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,30,15,混入する,ppm,外部,錫, , , , ,外部 鉄 錫 混入する,7665
111002540,30,15,混入する,ppm,外部,亜鉛, , , , ,外部 亜鉛 混入する,7665
111002540,30,20,検出する, , ,カルシウム, , , , ,カルシウム 発生する,7665
111002540,30,20,検出する, , ,ナトリウム, , , , ,ナトリウム 発生する,7665
111002540,31,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,7665
111002540,31,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,7665
111002540,31,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,31,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,31,15,混入する,ppm,外部,錫, , , , ,外部 鉄 錫 混入する,7665
111002540,31,15,混入する,ppm,外部,亜鉛, , , , ,外部 亜鉛 混入する,7665
111002540,31,15,混入する,ppm,外部,鉄, , , , ,外部 鉄 錫 混入する,7665
111002540,31,15,混入する,ppm,外部,銅, , , , ,外部 銅 混入する,7665
111002540,31,15,混入する,ppm,外部,錫, , , , ,外部 鉄 錫 混入する,7665
111002540,31,15,混入する,ppm,外部,亜鉛, , , , ,外部 亜鉛 混入する,7665
111002540,31,20,検出する, , ,カルシウム, , , , ,カルシウム 発生する,7665
111002540,31,20,検出する, , ,ナトリウム, , , , ,ナトリウム 発生する,7665
111002545,3,9,厳しい, , ,フェログラフィーのIs値, , , , ,フェログラフィーのIs値 なる,7666
111002545,3,9,厳しい, , ,潤滑状態, , , , ,潤滑状態 ある,7666
111002545,4,4,検出する, , , , , ,摩耗粒子の形態, ,形態の摩耗粒子 検出する,7666
111002545,4,7,良好, , ,潤滑状態, , , , ,潤滑状態 良好,7666
111002545,4,11,噛む, , ,摩耗粒子異物, , , , ,摩耗粒子異物 噛む,7666
111002545,4,12,発生する, , , , , ,摩耗粒子異物の込み, ,摩耗粒子異物 噛む,7666
111002545,4,15,なる, , , , , , ,高温,高温 なる,7666
111002545,4,19,混入する, ,フリクションポリマ外部, , ,多く観察された粒子, , ,フリクションポリマ外部 観察された粒子 混入する,7666
111002545,5,2,検出する, , ,これらの摩耗粒子, , , , ,形態の摩耗粒子 検出する,7666
111002545,5,5,発生する, , , , , ,潤滑部, ,潤滑部 発生する,7666
111002545,5,14,発生する, , ,ものの高圧・高温の箇所, , , , ,高圧・高温の箇所 検出する,7666
111002545,6,4,速い, , ,摩耗形態の中, ,切削摩耗, , ,切削摩耗 摩耗形態 混在する,7667
111002545,6,4,速い, , ,摩耗進行速度, ,切削摩耗, , ,摩耗進行速度 異物 速い,7667
111002545,6,9,発生する, , ,摩耗形態, , ,軸受, ,摩耗形態 発生する,7667
111002545,6,13,低下する, , ,寿命, ,分の程度, , ,分の程度 低下する,7667
111002545,6,17,発生する, , , , , ,切削摩耗, ,切削摩耗 なる,7667
111002545,6,21,なる, , ,生じた軌道面の損傷, , , ,起点,生じた軌道面の損傷 起点 なる,7667
111002545,6,25,なる, , , , , , ,軸受の寿命,寿命 なる,7667
111002545,6,27,進行する, , , , ,フレーキング, , ,フレーキング 発生する,7667
111002545,7,3,押し込める,潤滑油, , , ,軌道面, , ,軌道面 発生する,7668
111002545,7,5,なる, , , , , , ,高圧状態,高圧状態 なる,7668
111002545,7,8,なる, , , ,圧縮熱, , ,高温状態,圧縮熱 発生する,7668
111002545,7,12,起こす, , ,重合反応, , , , ,重合反応 摩耗する,7668
111002545,8,4,なす, , ,高圧高温状態の解消, , , , ,高圧高温状態の解消 圧縮熱 なす,7668
111002545,8,7,進行する, , ,潤滑油の劣化, , , , ,潤滑油 劣化する,7668
111002545,8,9,因る, , , , , , ,粘度上昇,粘度上昇 因る,7668
111002545,11,3,摩耗する, , ,機械部品, , , , ,銅 機械部品 高い,7669
111002545,12,4,良好, , ,汚染粒子数, ,水分, , ,汚染粒子数 鉄 良好,7670
111002545,12,4,良好, , ,汚染度物重量のデータ, ,水分, , ,汚染 汚染度物重量 良好,7670
111002545,13,5,良好, , ,全酸価, ,粘度, , ,全酸価 水分 良好,7671
111002545,13,5,良好, , ,全酸価, ,酸化安定度, , ,酸化安定度 良好,7671
111002545,13,5,良好, , ,有機物・有機化合物のデータ, ,粘度, , ,有機物・有機化合物 ．粘度 良好,7671
111002545,13,5,良好, , ,有機物・有機化合物のデータ, ,酸化安定度, , ,有機物・有機化合物のデータ ・粘度 良好,7671
111002545,14,1,係る, , , , , , ,分析結果特性低下特性低下,分析結果特性低下特性低下 係る,7672
111002545,15,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,7672
111002545,16,4,異なる, , ,初期値, , , , ,初期値 異なる,7673
111002545,16,8,設定する, , ,統一した管理基準, , , , ,統一した管理基準 設定する,7673
111002545,16,13,設定する, , ,管理限界値, , , , ,管理限界値 設定する,7673
111002545,17,12,現れる, , , , ,劣化の兆候, , ,劣化の兆候 現れる,7674
111002545,21,1,係る, , , , ,汚染, , ,摩耗 係る,7675
